ProductCategoryKey,ProductSubcategoryKey,SalesTerritoryKey,GeographyKey,CustomerKey,ProductKey,CurrencyKey,OrderDateKey,DueDateKey,ShipDateKey,PromotionKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,CurrencyAlternateKey,CurrencyName,SalesTerritoryAlternateKey,SalesTerritoryRegion,SalesTerritoryCountry,SalesTerritoryGroup,ProductAlternateKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,FrenchDescription,ChineseDescription,ArabicDescription,HebrewDescription,ThaiDescription,GermanDescription,JapaneseDescription,TurkishDescription,StartDate,EndDate,Status,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance,City,StateProvinceCode,StateProvinceName,CountryRegionCode,EnglishCountryRegionName,SpanishCountryRegionName,FrenchCountryRegionName,PostalCode,ProductSubcategoryAlternateKey,EnglishProductSubcategoryName,SpanishProductSubcategoryName,FrenchProductSubcategoryName,ProductCategoryAlternateKey,EnglishProductCategoryName,SpanishProductCategoryName,FrenchProductCategoryName
1,1,1,623,27097,356,100,20030310,20030322,20030317,1,SO49635,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1117.8559,true,Silver,100,75,2071.4196,46,42-46 CM,24.13,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。,لقيادة المحترفين في المناطق الريفية. دراجة مُثلى لجميع مستويات المنافسة. تستخدم نفس هيكل HL Frame المستخدم في طراز Mountain-100.,לרכיבה רצינית בשטחים נידחים. מתאימים לכל רמה של תחרות. באופניים אלה נעשה שימוש ב- HL Frame (מסגרת HL) זהה לזו המצויה בדגם Mountain-100 (100-הררי),สำหรับการขี่ในเส้นทางผจญภัย  เหมาะที่สุดสำหรับการแข่งขันทุกระดับ  ใช้เฟรม HL เช่นเดียวกับในรุ่น Mountain-100,Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.,バック カントリーまたは全レベルの競技用で、Mountain-100 と同じ HL フレームを採用しています。,Gerçek arazi sürüşü. Tüm yarışma seviyeleri için mükemmel. Mountain-100 ile aynı HL kadro kullanılmıştır.,2002-07-01T00:00:00.000+0000,2003-06-30T00:00:00.000+0000,null,AW00027097,null,Kaitlyn,null,Gonzales,false,1968-03-22,M,null,F,kaitlyn84@adventure-works.com,70000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,3692 Morales,null,116-555-0192,2003-03-10,2-5 Miles,Kirkland,WA,Washington,US,United States,Estados Unidos,États-Unis,98033,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,1,623,11265,359,100,20030707,20030719,20030714,1,SO51275,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68B-38,LB ,CM ,"Mountain-200 Black, 38","Montaña: 200, negra, 38","VTT 200 noir, 38",1251.9813,true,Black,100,75,2294.99,38,38-40 CM,23.35,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。,لقيادة المحترفين في المناطق الريفية. دراجة مُثلى لجميع مستويات المنافسة. تستخدم نفس هيكل HL Frame المستخدم في طراز Mountain-100.,לרכיבה רצינית בשטחים נידחים. מתאימים לכל רמה של תחרות. באופניים אלה נעשה שימוש ב- HL Frame (מסגרת HL) זהה לזו המצויה בדגם Mountain-100 (100-הררי),สำหรับการขี่ในเส้นทางผจญภัย  เหมาะที่สุดสำหรับการแข่งขันทุกระดับ  ใช้เฟรม HL เช่นเดียวกับในรุ่น Mountain-100,Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.,バック カントリーまたは全レベルの競技用で、Mountain-100 と同じ HL フレームを採用しています。,Gerçek arazi sürüşü. Tüm yarışma seviyeleri için mükemmel. Mountain-100 ile aynı HL kadro kullanılmıştır.,2003-07-01T00:00:00.000+0000,null,Current,AW00011265,null,Elizabeth,P,Jones,false,1964-07-13,M,null,F,elizabeth7@adventure-works.com,90000,5,5,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,2253 Firestone Dr.,null,941-555-0110,2003-07-07,0-1 Miles,Kirkland,WA,Washington,US,United States,Estados Unidos,États-Unis,98033,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,1,623,15492,361,100,20040220,20040303,20040227,1,SO64586,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68B-42,LB ,CM ,"Mountain-200 Black, 42","Montaña: 200, negra, 42","VTT 200 noir, 42",1251.9813,true,Black,100,75,2294.99,42,42-46 CM,23.77,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。,لقيادة المحترفين في المناطق الريفية. دراجة مُثلى لجميع مستويات المنافسة. تستخدم نفس هيكل HL Frame المستخدم في طراز Mountain-100.,לרכיבה רצינית בשטחים נידחים. מתאימים לכל רמה של תחרות. באופניים אלה נעשה שימוש ב- HL Frame (מסגרת HL) זהה לזו המצויה בדגם Mountain-100 (100-הררי),สำหรับการขี่ในเส้นทางผจญภัย  เหมาะที่สุดสำหรับการแข่งขันทุกระดับ  ใช้เฟรม HL เช่นเดียวกับในรุ่น Mountain-100,Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.,バック カントリーまたは全レベルの競技用で、Mountain-100 と同じ HL フレームを採用しています。,Gerçek arazi sürüşü. Tüm yarışma seviyeleri için mükemmel. Mountain-100 ile aynı HL kadro kullanılmıştır.,2003-07-01T00:00:00.000+0000,null,Current,AW00015492,null,Grace,J,Long,false,1968-10-19,S,null,F,grace57@adventure-works.com,70000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,2135 St. Paul Way,null,702-555-0149,2003-01-07,2-5 Miles,Kirkland,WA,Washington,US,United States,Estados Unidos,États-Unis,98033,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,1,623,13747,589,100,20030724,20030805,20030731,1,SO51552,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M38S-42,LB ,CM ,"Mountain-400-W Silver, 42","Montaña: 400 para mujer, plateada, 42","VTT 400 -W argent, 42",419.7784,true,Silver,100,75,769.49,42,42-46 CM,27.13,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.","Ce vélo offre un excellent rapport qualité-prix. Vif et facile à manœuvrer, il se conduit en toute tranquillité sur les chemins et les sentiers.",此自行车具有优越的性价比。它灵敏且易于操控，越野骑乘也可轻松胜任。,توفر هذه الدراجة مستوى عاليًا من الأداء في حدود ميزانية معينة. فهي تتميز بسرعة الاستجابة وإمكانية القيام بمناورات، هذا بالإضافة إلى إمكاناتها الفائقة التي تمنح الثقة في القيادة على الطرق غير الممهدة.,"אופניים אלה מספקים רמת ביצועים גבוהה במחיר סביר.  הם נענים וקלים לתמרון ומציעים ""ראש שקט"" כשתחליט לרכב במשעולים.",จักรยานรุ่นนี้มีประสิทธิภาพสูง ในราคาประหยัด  ควบคุมง่าย ทันใจ และให้ความมั่นใจเปี่ยมล้นเมื่อคุณต้องการขี่แบบออฟโรด,Dieses Fahrrad bietet ein erstklassiges Preis-/Leistungsverhältnis. Auf seine Reaktionsschnelligkeit und leichte Steuerung können Sie sich im Gelände voll verlassen.,この自転車は予算内で高性能を提供します。応答性と操作性に優れ、オフロードでもゆったりした気分で乗ることができます。,"""Bu bisiklet hem hesaplıdır, hem de yüksek seviyede performans gösterir. Duyarlıdır ve manevra kabiliyeti yüksektir, araziye çıkmak istediğinizde güven verir.""",2003-07-01T00:00:00.000+0000,null,Current,AW00013747,null,Brian,J,Torres,false,1957-10-11,M,null,M,brian16@adventure-works.com,40000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,1,9870 Santa Maria Ct.,null,327-555-0133,2003-01-31,1-2 Miles,Kirkland,WA,Washington,US,United States,Estados Unidos,États-Unis,98033,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,1,623,16144,355,100,20040417,20040429,20040424,1,SO68444,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68S-42,LB ,CM ,"Mountain-200 Silver, 42","Montaña: 200, plateada, 42","VTT 200 argent, 42",1265.6195,true,Silver,100,75,2319.99,42,42-46 CM,23.77,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。,لقيادة المحترفين في المناطق الريفية. دراجة مُثلى لجميع مستويات المنافسة. تستخدم نفس هيكل HL Frame المستخدم في طراز Mountain-100.,לרכיבה רצינית בשטחים נידחים. מתאימים לכל רמה של תחרות. באופניים אלה נעשה שימוש ב- HL Frame (מסגרת HL) זהה לזו המצויה בדגם Mountain-100 (100-הררי),สำหรับการขี่ในเส้นทางผจญภัย  เหมาะที่สุดสำหรับการแข่งขันทุกระดับ  ใช้เฟรม HL เช่นเดียวกับในรุ่น Mountain-100,Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.,バック カントリーまたは全レベルの競技用で、Mountain-100 と同じ HL フレームを採用しています。,Gerçek arazi sürüşü. Tüm yarışma seviyeleri için mükemmel. Mountain-100 ile aynı HL kadro kullanılmıştır.,2003-07-01T00:00:00.000+0000,null,Current,AW00016144,null,Patrick,null,Kelly,false,1959-12-04,M,null,M,patrick8@adventure-works.com,70000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,1,6540 Park Glen Ct.,null,448-555-0184,2004-04-17,0-1 Miles,Kirkland,WA,Washington,US,United States,Estados Unidos,États-Unis,98033,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,1,623,13456,357,100,20031201,20031213,20031208,1,SO59117,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1265.6195,true,Silver,100,75,2319.99,46,42-46 CM,24.13,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。,لقيادة المحترفين في المناطق الريفية. دراجة مُثلى لجميع مستويات المنافسة. تستخدم نفس هيكل HL Frame المستخدم في طراز Mountain-100.,לרכיבה רצינית בשטחים נידחים. מתאימים לכל רמה של תחרות. באופניים אלה נעשה שימוש ב- HL Frame (מסגרת HL) זהה לזו המצויה בדגם Mountain-100 (100-הררי),สำหรับการขี่ในเส้นทางผจญภัย  เหมาะที่สุดสำหรับการแข่งขันทุกระดับ  ใช้เฟรม HL เช่นเดียวกับในรุ่น Mountain-100,Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.,バック カントリーまたは全レベルの競技用で、Mountain-100 と同じ HL フレームを採用しています。,Gerçek arazi sürüşü. Tüm yarışma seviyeleri için mükemmel. Mountain-100 ile aynı HL kadro kullanılmıştır.,2003-07-01T00:00:00.000+0000,null,Current,AW00013456,null,Sydney,null,Hernandez,false,1955-07-24,S,null,F,sydney59@adventure-works.com,80000,2,0,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,1,2,3167 Pirate Lane,null,662-555-0155,2002-10-16,5-10 Miles,Kirkland,WA,Washington,US,United States,Estados Unidos,États-Unis,98033,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,1,623,26735,356,100,20030115,20030127,20030122,1,SO48914,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1117.8559,true,Silver,100,75,2071.4196,46,42-46 CM,24.13,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。,لقيادة المحترفين في المناطق الريفية. دراجة مُثلى لجميع مستويات المنافسة. تستخدم نفس هيكل HL Frame المستخدم في طراز Mountain-100.,לרכיבה רצינית בשטחים נידחים. מתאימים לכל רמה של תחרות. באופניים אלה נעשה שימוש ב- HL Frame (מסגרת HL) זהה לזו המצויה בדגם Mountain-100 (100-הררי),สำหรับการขี่ในเส้นทางผจญภัย  เหมาะที่สุดสำหรับการแข่งขันทุกระดับ  ใช้เฟรม HL เช่นเดียวกับในรุ่น Mountain-100,Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.,バック カントリーまたは全レベルの競技用で、Mountain-100 と同じ HL フレームを採用しています。,Gerçek arazi sürüşü. Tüm yarışma seviyeleri için mükemmel. Mountain-100 ile aynı HL kadro kullanılmıştır.,2002-07-01T00:00:00.000+0000,2003-06-30T00:00:00.000+0000,null,AW00026735,null,Grace,null,White,false,1951-02-14,S,null,F,grace12@adventure-works.com,40000,3,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,1858 Blocking Cr.,null,574-555-0132,2003-01-15,1-2 Miles,Kirkland,WA,Washington,US,United States,Estados Unidos,États-Unis,98033,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,1,623,13224,363,100,20031124,20031206,20031201,1,SO58524,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68B-46,LB ,CM ,"Mountain-200 Black, 46","Montaña: 200, negra, 46","VTT 200 noir, 46",1251.9813,true,Black,100,75,2294.99,46,42-46 CM,24.13,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。,لقيادة المحترفين في المناطق الريفية. دراجة مُثلى لجميع مستويات المنافسة. تستخدم نفس هيكل HL Frame المستخدم في طراز Mountain-100.,לרכיבה רצינית בשטחים נידחים. מתאימים לכל רמה של תחרות. באופניים אלה נעשה שימוש ב- HL Frame (מסגרת HL) זהה לזו המצויה בדגם Mountain-100 (100-הררי),สำหรับการขี่ในเส้นทางผจญภัย  เหมาะที่สุดสำหรับการแข่งขันทุกระดับ  ใช้เฟรม HL เช่นเดียวกับในรุ่น Mountain-100,Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.,バック カントリーまたは全レベルの競技用で、Mountain-100 と同じ HL フレームを採用しています。,Gerçek arazi sürüşü. Tüm yarışma seviyeleri için mükemmel. Mountain-100 ile aynı HL kadro kullanılmıştır.,2003-07-01T00:00:00.000+0000,null,Current,AW00013224,null,Amanda,F,Brooks,false,1946-02-11,M,null,F,amanda19@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,1,3593 Buckthorn Court,# 1,287-555-0113,2002-07-25,10+ Miles,Kirkland,WA,Washington,US,United States,Estados Unidos,États-Unis,98033,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,1,623,14240,357,100,20031229,20040110,20040105,1,SO61018,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1265.6195,true,Silver,100,75,2319.99,46,42-46 CM,24.13,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。,لقيادة المحترفين في المناطق الريفية. دراجة مُثلى لجميع مستويات المنافسة. تستخدم نفس هيكل HL Frame المستخدم في طراز Mountain-100.,לרכיבה רצינית בשטחים נידחים. מתאימים לכל רמה של תחרות. באופניים אלה נעשה שימוש ב- HL Frame (מסגרת HL) זהה לזו המצויה בדגם Mountain-100 (100-הררי),สำหรับการขี่ในเส้นทางผจญภัย  เหมาะที่สุดสำหรับการแข่งขันทุกระดับ  ใช้เฟรม HL เช่นเดียวกับในรุ่น Mountain-100,Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.,バック カントリーまたは全レベルの競技用で、Mountain-100 と同じ HL フレームを採用しています。,Gerçek arazi sürüşü. Tüm yarışma seviyeleri için mükemmel. Mountain-100 ile aynı HL kadro kullanılmıştır.,2003-07-01T00:00:00.000+0000,null,Current,AW00014240,null,Caroline,null,Foster,false,1941-06-18,M,null,F,caroline17@adventure-works.com,80000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,2,4485 Laurel,null,693-555-0161,2002-11-27,1-2 Miles,Kirkland,WA,Washington,US,United States,Estados Unidos,États-Unis,98033,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,1,623,17604,363,100,20040502,20040514,20040509,1,SO69703,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68B-46,LB ,CM ,"Mountain-200 Black, 46","Montaña: 200, negra, 46","VTT 200 noir, 46",1251.9813,true,Black,100,75,2294.99,46,42-46 CM,24.13,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。,لقيادة المحترفين في المناطق الريفية. دراجة مُثلى لجميع مستويات المنافسة. تستخدم نفس هيكل HL Frame المستخدم في طراز Mountain-100.,לרכיבה רצינית בשטחים נידחים. מתאימים לכל רמה של תחרות. באופניים אלה נעשה שימוש ב- HL Frame (מסגרת HL) זהה לזו המצויה בדגם Mountain-100 (100-הררי),สำหรับการขี่ในเส้นทางผจญภัย  เหมาะที่สุดสำหรับการแข่งขันทุกระดับ  ใช้เฟรม HL เช่นเดียวกับในรุ่น Mountain-100,Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.,バック カントリーまたは全レベルの競技用で、Mountain-100 と同じ HL フレームを採用しています。,Gerçek arazi sürüşü. Tüm yarışma seviyeleri için mükemmel. Mountain-100 ile aynı HL kadro kullanılmıştır.,2003-07-01T00:00:00.000+0000,null,Current,AW00017604,null,Noah,H,Robinson,false,1969-09-16,S,null,M,noah65@adventure-works.com,70000,5,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,7754 Lafayette Street,null,495-555-0145,2004-05-02,2-5 Miles,Kirkland,WA,Washington,US,United States,Estados Unidos,États-Unis,98033,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,1,623,26277,356,100,20020816,20020828,20020823,1,SO47201,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1117.8559,true,Silver,100,75,2071.4196,46,42-46 CM,24.13,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。,لقيادة المحترفين في المناطق الريفية. دراجة مُثلى لجميع مستويات المنافسة. تستخدم نفس هيكل HL Frame المستخدم في طراز Mountain-100.,לרכיבה רצינית בשטחים נידחים. מתאימים לכל רמה של תחרות. באופניים אלה נעשה שימוש ב- HL Frame (מסגרת HL) זהה לזו המצויה בדגם Mountain-100 (100-הררי),สำหรับการขี่ในเส้นทางผจญภัย  เหมาะที่สุดสำหรับการแข่งขันทุกระดับ  ใช้เฟรม HL เช่นเดียวกับในรุ่น Mountain-100,Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.,バック カントリーまたは全レベルの競技用で、Mountain-100 と同じ HL フレームを採用しています。,Gerçek arazi sürüşü. Tüm yarışma seviyeleri için mükemmel. Mountain-100 ile aynı HL kadro kullanılmıştır.,2002-07-01T00:00:00.000+0000,2003-06-30T00:00:00.000+0000,null,AW00026277,null,Jacqueline,null,Hughes,false,1958-11-24,S,null,F,jacqueline12@adventure-works.com,40000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,1,1726 Chestnut,null,904-555-0153,2002-08-16,1-2 Miles,Kirkland,WA,Washington,US,United States,Estados Unidos,États-Unis,98033,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
1,1,1,623,13280,357,100,20031104,20031116,20031111,1,SO57410,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1265.6195,true,Silver,100,75,2319.99,46,42-46 CM,24.13,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100.,适用于环境恶劣的野外骑乘。可应对各种比赛的完美赛车。使用与 Mountain-100 相同的 HL 车架。,لقيادة المحترفين في المناطق الريفية. دراجة مُثلى لجميع مستويات المنافسة. تستخدم نفس هيكل HL Frame المستخدم في طراز Mountain-100.,לרכיבה רצינית בשטחים נידחים. מתאימים לכל רמה של תחרות. באופניים אלה נעשה שימוש ב- HL Frame (מסגרת HL) זהה לזו המצויה בדגם Mountain-100 (100-הררי),สำหรับการขี่ในเส้นทางผจญภัย  เหมาะที่สุดสำหรับการแข่งขันทุกระดับ  ใช้เฟรม HL เช่นเดียวกับในรุ่น Mountain-100,Mountainbike für Profis. Perfekt für alle Schwierigkeitsgrade geeignet. Mit dem gleichen HL-Rahmen wie das Mountain-100.,バック カントリーまたは全レベルの競技用で、Mountain-100 と同じ HL フレームを採用しています。,Gerçek arazi sürüşü. Tüm yarışma seviyeleri için mükemmel. Mountain-100 ile aynı HL kadro kullanılmıştır.,2003-07-01T00:00:00.000+0000,null,Current,AW00013280,null,Bailey,null,Adams,false,1964-08-19,M,null,F,bailey35@adventure-works.com,90000,5,5,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,1817 Adobe Drive,null,437-555-0199,2002-08-25,2-5 Miles,Kirkland,WA,Washington,US,United States,Estados Unidos,États-Unis,98033,1,Mountain Bikes,Bicicleta de montaña,VTT,1,Bikes,Bicicleta,Vélo
